userId,Art_Id,rating
182,26600,1.5
182,26601,4.5
182,26602,4
182,26603,4
182,26604,2
182,26605,4
182,26606,3
182,26607,2
182,26608,3.5
182,26609,3
182,26610,4.5
182,26611,4
182,26612,4.5
182,26613,4
182,26614,2.5
182,26615,3.5
182,26616,4
182,26617,2
182,26618,4
182,26619,4
182,26620,2.5
182,26621,5
182,26622,0.5
182,26623,4
182,26624,4
182,26625,3
182,26626,4
182,26627,4
182,26628,4.5
182,26629,3
182,26630,4.5
182,26631,4
182,26632,3.5
182,26633,4.5
182,26634,4
182,26635,4
182,26636,4.5
182,26637,2.5
182,26638,4
182,26639,2.5
182,26640,4.5
182,26641,1.5
182,26642,4.5
182,26643,3
182,26644,2.5
182,26645,4.5
182,26646,2.5
182,26647,3
182,26648,3.5
182,26649,3.5
182,26650,2
182,26651,3.5
182,26652,2.5
182,26653,3
182,26654,4.5
182,26655,3
182,26656,4
182,26657,4
182,26658,0.5
182,26659,3
182,26660,3
182,26661,4.5
182,26662,4
182,26663,3.5
182,26664,1.5
182,26665,2.5
182,26666,4
182,26667,3.5
182,26668,4
182,26669,4
182,26670,4
182,26671,3.5
182,26672,2.5
182,26673,4
182,26674,4.5
182,26675,3
182,26676,2
182,26677,4
182,26678,4.5
182,26679,3.5
182,26680,3.5
182,26681,2.5
182,26682,0.5
182,26683,3.5
182,26684,4
182,26685,3
182,26686,2.5
182,26687,2.5
182,26688,4
182,26689,4
182,26690,2.5
182,26691,3.5
182,26692,2.5
182,26693,3.5
182,26694,2.5
182,26695,1
182,26696,2
182,26697,4
182,26698,1.5
182,26699,1.5
182,26700,4
182,26701,3.5
182,26702,5
182,26703,4
182,26704,4
182,26705,3
182,26706,5
182,26707,2.5
182,26708,2.5
182,26709,1.5
182,26710,4
182,26711,4.5
182,26712,1
182,26713,2.5
182,26714,4.5
182,26715,4
182,26716,4
182,26717,3
182,26718,4
182,26719,3.5
182,26720,3.5
182,26721,2
182,26722,4
182,26723,2
182,26724,4.5
182,26725,3.5
182,26726,1.5
182,26727,4.5
182,26728,3
182,26729,2.5
182,26730,4
182,26731,4
182,26732,4.5
182,26733,5
182,26734,1.5
182,26735,3
182,26736,5
182,26737,3.5
182,26738,3
182,26739,2.5
182,26740,2.5
182,26741,4.5
182,26742,4.5
182,26743,4
182,26744,3.5
182,26745,4
182,26746,4.5
182,26747,3.5
182,26748,4
182,26749,3
182,26750,3.5
182,26751,4
182,26752,2.5
182,26753,4
182,26754,2
182,26755,4.5
182,26756,2.5
182,26757,4
182,26758,3
182,26759,2
182,26760,4
182,26761,2
182,26762,4
182,26763,4.5
182,26764,3.5
182,26765,3
182,26766,5
182,26767,4
182,26768,3.5
182,26769,2.5
182,26770,4
182,26771,3.5
182,26772,2
182,26773,4
182,26774,3.5
182,26775,4
182,26776,2
182,26777,4
182,26778,4.5
182,26779,4
182,26780,2
182,26781,3.5
182,26782,2
182,26783,2.5
182,26784,5
182,26785,4
182,26786,4
182,26787,1.5
182,26788,1.5
182,26789,3
182,26790,3.5
182,26791,2.5
182,26792,5
182,26793,2
182,26794,4.5
182,26795,4
182,26796,3
182,26797,4
182,26798,3
182,26799,3
182,26800,4
182,26801,3.5
182,26802,4.5
182,26803,4.5
182,26804,2
182,26805,3
182,26806,4
182,26807,4.5
182,26808,3
182,26809,3.5
182,26810,3.5
182,26811,4
182,26812,3.5
182,26813,4.5
182,26814,2.5
182,26815,3.5
182,26816,1.5
182,26817,1.5
182,26818,0.5
182,26819,4.5
182,26820,2.5
182,26821,3
182,26822,2.5
182,26823,3
182,26824,4
182,26825,3
182,26826,3.5
182,26827,3
182,26828,4.5
182,26829,5
182,26830,4
182,26831,2.5
182,26832,4.5
182,26833,4.5
182,26834,4.5
182,26835,3
182,26836,4.5
182,26837,4.5
182,26838,4.5
182,26839,3.5
182,26840,4
182,26841,3
182,26842,3
182,26843,3.5
182,26844,3.5
182,26845,4
182,26846,2.5
182,26847,4
182,26848,3.5
182,26849,4
182,26850,4.5
182,26851,3
182,26852,4.5
182,26853,4
182,26854,3
182,26855,3
182,26856,4
182,26857,2
182,26858,3.5
182,26859,3.5
182,26860,4
182,26861,4.5
182,26862,4
182,26863,4
182,26864,3.5
182,26865,4
182,26866,2.5
182,26867,4
182,26868,4.5
182,26869,4
182,26870,1.5
182,26871,4
182,26872,4.5
182,26873,4.5
182,26874,3.5
182,26875,2
182,26876,2
182,26877,3
182,26878,2.5
182,26879,3
182,26880,3
182,26881,2.5
182,26882,0.5
182,26883,4
182,26884,2.5
182,26885,0.5
182,26886,3.5
182,26887,0.5
182,26888,3.5
182,26889,3
182,26890,3
182,26891,3.5
182,26892,3
182,26893,5
182,26894,3
182,26895,2
182,26896,3.5
182,26897,4
182,26898,4
182,26899,4.5
182,26900,1.5
182,26901,3
182,26902,0.5
182,26903,4
182,26904,1.5
182,26905,2.5
182,26906,4.5
182,26907,1.5
182,26908,2
182,26909,3.5
182,26910,3.5
182,26911,3.5
182,26912,3.5
182,26913,4
182,26914,4
182,26915,3
182,26916,2
182,26917,2
182,26918,3.5
182,26919,2.5
182,26920,4.5
182,26921,3.5
182,26922,4
182,26923,3
182,26924,4
182,26925,2
182,26926,2
182,26927,4
182,26928,4
182,26929,4
182,26930,3
182,26931,3
182,26932,4.5
182,26933,4.5
182,26934,4.5
182,26935,3
182,26936,4
182,26937,3.5
182,26938,3.5
182,26939,4.5
182,26940,3.5
182,26941,4
182,26942,4
182,26943,4.5
182,26944,4
182,26945,2
182,26946,2.5
182,26947,3.5
182,26948,3
182,26949,4
182,26950,4
182,26951,3.5
182,26952,4
182,26953,4.5
182,26954,3
182,26955,4.5
182,26956,2.5
182,26957,4
182,26958,3
182,26959,3
182,26960,4
182,26961,4
182,26962,2.5
182,26963,3
182,26964,3.5
182,26965,4
182,26966,2.5
182,26967,4.5
182,26968,3
182,26969,5
182,26970,3.5
182,26971,3
182,26972,4.5
182,26973,0.5
182,26974,2.5
182,26975,4
182,26976,1.5
182,26977,3.5
182,26978,4.5
182,26979,3.5
182,26980,3.5
182,26981,1.5
182,26982,2.5
182,26983,4.5
182,26984,4
182,26985,2
182,26986,2
182,26987,2
182,26988,0.5
182,26989,3
182,26990,4.5
182,26991,2
182,26992,0.5
182,26993,2.5
182,26994,2
182,26995,4
182,26996,4.5
182,26997,0.5
182,26998,4
182,26999,4
182,27000,4
182,27001,4
182,27002,0.5
182,27003,4.5
182,27004,4
182,27005,3.5
182,27006,4.5
182,27007,2.5
182,27008,4.5
182,27009,3
182,27010,3
182,27011,1.5
182,27012,4
182,27013,3.5
182,27014,3
182,27015,4
182,27016,3
182,27017,4
182,27018,4.5
182,27019,3
182,27020,4
182,27021,3.5
182,27022,0.5
182,27023,3.5
182,27024,3.5
182,27025,4.5
182,27026,4
182,27027,3.5
182,27028,3.5
182,27029,4.5
182,27030,4
182,27031,4
182,27032,4
182,27033,4.5
182,27034,4.5
182,27035,4
182,27036,1
182,27037,4
182,27038,4
182,27039,4.5
182,27040,4
182,27041,3
182,27042,4
182,27043,3.5
182,27044,4.5
182,27045,4.5
182,27046,4.5
182,27047,2.5
182,27048,3.5
182,27049,4
182,27050,4
182,27051,4
182,27052,3
182,27053,4
182,27054,4.5
182,27055,4.5
182,27056,4.5
182,27057,4.5
182,27058,3
182,27059,4
182,27060,3.5
182,27061,2.5
182,27062,4.5
182,27063,2
182,27064,3.5
182,27065,2
182,27066,3.5
182,27067,4
182,27068,3
182,27069,3
183,27070,5
183,27071,5
183,27072,4
183,27073,5
183,27074,4
183,27075,4
183,27076,5
183,27077,3
183,27078,4
183,27079,3
183,27080,4
183,27081,4
183,27082,5
183,27083,4
183,27084,4
183,27085,4
183,27086,4
183,27087,4
183,27088,4
183,27089,4
183,27090,5
183,27091,4
183,27092,5
183,27093,5
183,27094,4
183,27095,2
183,27096,4
183,27097,3
183,27098,5
183,27099,3
183,27100,5
183,27101,4
183,27102,5
183,27103,2
183,27104,3
183,27105,4
183,27106,4
183,27107,3
183,27108,3
183,27109,3
183,27110,4
183,27111,3
183,27112,3
183,27113,4
183,27114,4
183,27115,5
183,27116,4
183,27117,3
183,27118,3
183,27119,4
183,27120,2
183,27121,4
183,27122,3
183,27123,3
183,27124,4
183,27125,2
183,27126,4
184,27127,4
184,27128,3.5
184,27129,5
184,27130,3.5
184,27131,3.5
184,27132,3
184,27133,2.5
184,27134,4.5
184,27135,4
184,27136,3
184,27137,4.5
184,27138,4
184,27139,2.5
184,27140,3
184,27141,5
184,27142,4
184,27143,5
184,27144,3
184,27145,4
184,27146,2.5
184,27147,2
184,27148,3.5
184,27149,5
184,27150,3
184,27151,4.5
184,27152,4.5
184,27153,4.5
184,27154,4.5
184,27155,3
184,27156,3
184,27157,2
184,27158,4
184,27159,4.5
184,27160,4
184,27161,4
184,27162,4.5
184,27163,3.5
184,27164,4
184,27165,3
184,27166,2
184,27167,2
184,27168,4
184,27169,2.5
184,27170,5
184,27171,2.5
184,27172,4.5
184,27173,5
184,27174,4.5
184,27175,5
184,27176,4
184,27177,1.5
184,27178,4.5
184,27179,4.5
184,27180,5
184,27181,4.5
184,27182,2.5
184,27183,3
184,27184,4.5
184,27185,4
184,27186,4.5
184,27187,1
184,27188,5
184,27189,3.5
184,27190,2
184,27191,4
184,27192,4
184,27193,5
184,27194,4.5
184,27195,4.5
184,27196,4.5
184,27197,4.5
184,27198,4
184,27199,4
184,27200,4.5
184,27201,2.5
184,27202,5
184,27203,2
184,27204,4.5
184,27205,2.5
184,27206,5
184,27207,4
184,27208,4
184,27209,3.5
184,27210,3.5
184,27211,5
184,27212,3.5
184,27213,4
184,27214,3
184,27215,3.5
184,27216,4.5
184,27217,5
184,27218,4.5
184,27219,1
184,27220,4
184,27221,5
184,27222,4
184,27223,4.5
184,27224,4.5
184,27225,2
184,27226,4
184,27227,5
184,27228,4.5
184,27229,5
184,27230,4.5
184,27231,4
184,27232,4
184,27233,0.5
184,27234,1.5
184,27235,3.5
184,27236,3.5
184,27237,4.5
184,27238,3
184,27239,4.5
184,27240,2
184,27241,5
184,27242,2.5
184,27243,4.5
184,27244,4.5
184,27245,3
184,27246,1.5
184,27247,4.5
184,27248,1.5
184,27249,0.5
184,27250,4
184,27251,4.5
184,27252,3.5
184,27253,3
184,27254,4
184,27255,4
184,27256,3.5
184,27257,4
184,27258,3.5
184,27259,3.5
184,27260,3.5
185,27261,4
185,27262,2
185,27263,4
185,27264,2
185,27265,4
185,27266,4
185,27267,4
185,27268,3
185,27269,5
185,27270,3
185,27271,3
185,27272,4
185,27273,5
185,27274,3
185,27275,3
185,27276,4
185,27277,3
185,27278,4
185,27279,4
185,27280,4
185,27281,3
185,27282,2
185,27283,4
185,27284,4
185,27285,4
185,27286,2
185,27287,3
185,27288,3
185,27289,3
185,27290,4
185,27291,3
185,27292,3
185,27293,3
185,27294,4
185,27295,5
185,27296,4
185,27297,5
185,27298,5
185,27299,2
185,27300,4
185,27301,4
185,27302,5
185,27303,1
185,27304,3
185,27305,4
185,27306,3
185,27307,4
186,27308,4
186,27309,4
186,27310,4
186,27311,4
186,27312,4
186,27313,4
186,27314,4
186,27315,5
186,27316,4
186,27317,4
186,27318,4
186,27319,4
186,27320,4
186,27321,4
186,27322,4
186,27323,4
186,27324,4
186,27325,4
186,27326,5
186,27327,5
186,27328,4
186,27329,5
186,27330,4
186,27331,5
186,27332,4
186,27333,4
186,27334,4
186,27335,4
186,27336,4
186,27337,4
186,27338,4
186,27339,4
186,27340,5
186,27341,5
186,27342,4
186,27343,4
186,27344,4
186,27345,5
186,27346,5
186,27347,5
186,27348,4
186,27349,4
186,27350,5
186,27351,5
186,27352,5
186,27353,4
186,27354,4
186,27355,5
186,27356,4
186,27357,5
186,27358,5
186,27359,3
186,27360,4
186,27361,5
186,27362,4
186,27363,4
186,27364,5
186,27365,4
186,27366,5
186,27367,5
186,27368,4
186,27369,5
186,27370,4
186,27371,4
186,27372,5
186,27373,4
186,27374,4
186,27375,5
186,27376,4
186,27377,5
186,27378,4
186,27379,5
186,27380,3
186,27381,4
186,27382,5
186,27383,4
186,27384,4
186,27385,4
186,27386,5
186,27387,4
186,27388,4
186,27389,5
186,27390,4
186,27391,4
186,27392,4
186,27393,4
186,27394,4
186,27395,5
186,27396,4
186,27397,4
186,27398,4
186,27399,4
186,27400,4
186,27401,4
186,27402,4
186,27403,5
186,27404,4
186,27405,4
186,27406,3
186,27407,4
186,27408,4
186,27409,4
186,27410,2
186,27411,5
186,27412,3
186,27413,3
186,27414,4
186,27415,4
186,27416,3
186,27417,4
186,27418,4
186,27419,4
186,27420,4
186,27421,3
186,27422,4
186,27423,4
186,27424,4
186,27425,4
186,27426,4
186,27427,4
186,27428,3
186,27429,4
186,27430,4
186,27431,5
186,27432,4
186,27433,4
186,27434,4
186,27435,4
186,27436,4
186,27437,4
186,27438,4
186,27439,5
186,27440,4
186,27441,4
186,27442,4
186,27443,4
186,27444,5
186,27445,4
186,27446,4
186,27447,4
186,27448,3
186,27449,3
186,27450,5
186,27451,4
186,27452,5
186,27453,4
186,27454,4
186,27455,5
186,27456,3
186,27457,4
186,27458,3
186,27459,4
186,27460,3
186,27461,4
186,27462,3
186,27463,4
186,27464,4
186,27465,3
186,27466,4
186,27467,3
186,27468,4
186,27469,5
186,27470,4
186,27471,3
186,27472,4
186,27473,5
186,27474,4
186,27475,3
186,27476,4
186,27477,4
186,27478,4
186,27479,4
186,27480,4
186,27481,4
186,27482,4
186,27483,4
186,27484,4
186,27485,4
186,27486,4
186,27487,4
186,27488,4
186,27489,4
186,27490,3
186,27491,4
186,27492,4
186,27493,4
186,27494,3
186,27495,4
186,27496,4
186,27497,4
186,27498,4
186,27499,4
186,27500,4
186,27501,4
186,27502,5
186,27503,3
186,27504,5
186,27505,3
186,27506,5
186,27507,4
186,27508,3
186,27509,4
186,27510,4
186,27511,4
186,27512,4
186,27513,4
186,27514,5
186,27515,4
186,27516,4
186,27517,5
186,27518,5
186,27519,4
186,27520,3
186,27521,5
186,27522,4
186,27523,4
186,27524,4
186,27525,4
186,27526,4
186,27527,4
186,27528,4
186,27529,3
186,27530,4
186,27531,4
186,27532,3
186,27533,4
187,27534,4
187,27535,3
187,27536,4
187,27537,4
187,27538,4.5
187,27539,4
187,27540,3
187,27541,3
187,27542,4.5
187,27543,1
187,27544,4.5
187,27545,1
187,27546,4.5
187,27547,4
187,27548,3.5
187,27549,4
187,27550,3
187,27551,4
187,27552,4.5
187,27553,3
187,27554,4
187,27555,2
187,27556,2
187,27557,2
187,27558,4.5
187,27559,4.5
187,27560,1.5
187,27561,4
187,27562,4.5
187,27563,3.5
187,27564,4
187,27565,1.5
187,27566,1
187,27567,4
187,27568,1.5
187,27569,4.5
187,27570,1.5
187,27571,4
187,27572,4
187,27573,4.5
187,27574,3.5
187,27575,0.5
187,27576,4
187,27577,4
187,27578,5
187,27579,4
187,27580,4
187,27581,4
187,27582,4.5
187,27583,4
187,27584,4
187,27585,4
187,27586,4
187,27587,4
187,27588,3
187,27589,5
187,27590,4.5
187,27591,5
187,27592,4
187,27593,4
187,27594,5
187,27595,4
187,27596,4
187,27597,4
187,27598,2
187,27599,4.5
187,27600,4.5
187,27601,4.5
187,27602,5
187,27603,2
187,27604,4.5
187,27605,4
187,27606,3.5
187,27607,5
187,27608,4
187,27609,1
187,27610,2
187,27611,4
187,27612,4
187,27613,4
187,27614,4
187,27615,5
187,27616,4
187,27617,3
187,27618,5
187,27619,4
187,27620,1
187,27621,3
187,27622,1.5
187,27623,5
187,27624,4
187,27625,5
187,27626,4
187,27627,4
187,27628,5
187,27629,3
187,27630,4.5
187,27631,1
187,27632,4.5
187,27633,4
187,27634,1.5
187,27635,4.5
187,27636,3
187,27637,4.5
187,27638,0.5
187,27639,5
187,27640,4
187,27641,3
187,27642,4.5
187,27643,3
187,27644,5
187,27645,4
187,27646,4.5
187,27647,4
187,27648,5
187,27649,3.5
187,27650,5
187,27651,2
187,27652,5
187,27653,4.5
187,27654,4.5
187,27655,5
187,27656,3
187,27657,1.5
187,27658,4
187,27659,3
187,27660,4.5
187,27661,4
187,27662,4
187,27663,4.5
187,27664,4
187,27665,5
187,27666,4.5
187,27667,4.5
187,27668,4
187,27669,5
187,27670,3.5
187,27671,4.5
187,27672,4.5
187,27673,4.5
187,27674,4.5
187,27675,4
187,27676,5
187,27677,2
187,27678,2
187,27679,3.5
187,27680,4
187,27681,4.5
187,27682,5
187,27683,4
187,27684,4
187,27685,4.5
187,27686,3.5
187,27687,3.5
187,27688,4
187,27689,4
187,27690,3.5
187,27691,5
187,27692,2
187,27693,5
187,27694,2.5
187,27695,4
187,27696,4
187,27697,2.5
187,27698,5
187,27699,3
187,27700,4.5
187,27701,4
187,27702,5
187,27703,3
187,27704,4
187,27705,2
187,27706,2
187,27707,4.5
187,27708,3.5
187,27709,4
187,27710,5
187,27711,2
187,27712,4.5
187,27713,4
187,27714,4.5
187,27715,4
187,27716,4
187,27717,4
187,27718,4
187,27719,2
187,27720,4
187,27721,4
187,27722,4.5
187,27723,4
187,27724,4
187,27725,4
187,27726,5
187,27727,4
187,27728,4
187,27729,4.5
187,27730,4
187,27731,3
187,27732,1
187,27733,5
187,27734,5
187,27735,4.5
187,27736,4
187,27737,4
187,27738,4.5
187,27739,5
187,27740,4.5
187,27741,4.5
187,27742,4.5
187,27743,5
187,27744,5
187,27745,4
187,27746,4.5
187,27747,4
187,27748,4
187,27749,4
187,27750,4
187,27751,2
187,27752,4.5
187,27753,4
187,27754,4
187,27755,4
187,27756,5
187,27757,5
187,27758,4
187,27759,3.5
187,27760,5
187,27761,4
187,27762,5
187,27763,4
187,27764,2.5
187,27765,4
187,27766,2.5
187,27767,3.5
187,27768,4
187,27769,4
187,27770,4
187,27771,4
187,27772,4
187,27773,4.5
187,27774,3
187,27775,4
187,27776,3.5
187,27777,3.5
187,27778,4
187,27779,3.5
187,27780,4
187,27781,2
187,27782,4
187,27783,0.5
187,27784,3.5
187,27785,4
187,27786,3
187,27787,4
187,27788,4
187,27789,3
187,27790,2.5
187,27791,3
188,27792,4
188,27793,5
188,27794,4
188,27795,4
188,27796,5
188,27797,5
188,27798,5
188,27799,5
188,27800,5
188,27801,5
188,27802,4
188,27803,5
188,27804,4
188,27805,5
188,27806,5
188,27807,4
188,27808,4
188,27809,3
188,27810,5
188,27811,3
188,27812,4
188,27813,3
188,27814,5
188,27815,4
188,27816,4
188,27817,4
188,27818,5
188,27819,4
188,27820,5
188,27821,5
188,27822,4
188,27823,5
188,27824,5
188,27825,3
188,27826,5
188,27827,2
188,27828,5
188,27829,5
188,27830,4
188,27831,3
188,27832,5
188,27833,5
188,27834,4
188,27835,4
188,27836,5
188,27837,5
188,27838,5
188,27839,5
189,27840,4
189,27841,4
189,27842,4.5
189,27843,4
189,27844,4
189,27845,4
189,27846,4
189,27847,4
189,27848,4
189,27849,4
189,27850,4
189,27851,4
189,27852,3.5
189,27853,4
189,27854,4.5
189,27855,5
189,27856,4.5
189,27857,4
189,27858,4.5
189,27859,3.5
190,27860,4
190,27861,5
190,27862,4.5
190,27863,4.5
190,27864,4
190,27865,4
190,27866,5
190,27867,3
190,27868,4
190,27869,2.5
190,27870,3.5
190,27871,3
190,27872,3.5
190,27873,3
190,27874,3.5
190,27875,4
190,27876,3.5
190,27877,4
190,27878,5
190,27879,3
190,27880,5
190,27881,3
190,27882,4
190,27883,4
190,27884,5
190,27885,4
190,27886,3
190,27887,3.5
190,27888,3
190,27889,4
190,27890,4
190,27891,3.5
190,27892,5
190,27893,3.5
190,27894,3
190,27895,4
190,27896,3.5
190,27897,5
190,27898,3
190,27899,3
190,27900,3.5
190,27901,3
190,27902,4
190,27903,5
190,27904,4
190,27905,4
190,27906,3.5
190,27907,4.5
190,27908,5
190,27909,4
190,27910,4
190,27911,5
190,27912,4
190,27913,3
190,27914,3
190,27915,3
190,27916,4
190,27917,4
190,27918,3
190,27919,4
190,27920,5
190,27921,5
190,27922,4
190,27923,5
190,27924,5
190,27925,4
191,27926,4
191,27927,4
191,27928,4
191,27929,5
191,27930,4
191,27931,5
191,27932,5
191,27933,4
191,27934,5
191,27935,1
191,27936,4
191,27937,5
191,27938,5
191,27939,4
191,27940,4
191,27941,5
191,27942,4
191,27943,3
191,27944,5
191,27945,3
191,27946,5
191,27947,3
191,27948,4
191,27949,5
191,27950,2
191,27951,4
191,27952,1
191,27953,4
191,27954,2
191,27955,1
191,27956,1
191,27957,2
191,27958,5
191,27959,5
191,27960,1
191,27961,2
191,27962,5
191,27963,1
191,27964,5
191,27965,4
191,27966,5
191,27967,4
191,27968,5
191,27969,4
191,27970,5
191,27971,3
191,27972,1
191,27973,5
191,27974,4
191,27975,5
191,27976,3
191,27977,5
191,27978,4
191,27979,3
191,27980,4
191,27981,3
191,27982,1
191,27983,5
191,27984,5
191,27985,5
191,27986,4
191,27987,1
191,27988,5
191,27989,5
191,27990,5
191,27991,1
191,27992,4
191,27993,1
191,27994,4
191,27995,4
191,27996,5
191,27997,1
191,27998,5
191,27999,5
191,28000,3
191,28001,4
191,28002,1
191,28003,3
191,28004,3
191,28005,5
191,28006,5
191,28007,5
191,28008,5
191,28009,5
191,28010,5
192,28011,5
192,28012,3
192,28013,3
192,28014,5
192,28015,4
192,28016,5
192,28017,4
192,28018,4
192,28019,3
192,28020,4
192,28021,3
192,28022,4
192,28023,4
192,28024,3
192,28025,5
192,28026,5
192,28027,5
192,28028,4
192,28029,4
192,28030,5
192,28031,4
192,28032,3
193,28033,2
193,28034,5
193,28035,4
193,28036,3.5
193,28037,3.5
193,28038,3
193,28039,2
193,28040,4
193,28041,3.5
193,28042,4
193,28043,4.5
193,28044,5
193,28045,5
193,28046,5
193,28047,4.5
193,28048,3
193,28049,2
193,28050,5
193,28051,5
193,28052,3.5
193,28053,3
193,28054,2.5
193,28055,3
193,28056,4
193,28057,5
193,28058,4
193,28059,3.5
193,28060,4
193,28061,5
193,28062,4.5
193,28063,4
193,28064,4
193,28065,5
193,28066,0.5
193,28067,4
194,28068,2
194,28069,3
194,28070,3.5
194,28071,3.5
194,28072,3.5
194,28073,3.5
194,28074,3
194,28075,4
194,28076,4.5
194,28077,3.5
194,28078,4
194,28079,2.5
194,28080,3.5
194,28081,3.5
194,28082,3.5
194,28083,3.5
194,28084,3
194,28085,3.5
194,28086,4
194,28087,4.5
195,28088,4
195,28089,4
195,28090,4
195,28091,4
195,28092,4
195,28093,4
195,28094,5
195,28095,4
195,28096,2
195,28097,4
195,28098,4
195,28099,2
195,28100,1
195,28101,3
195,28102,5
195,28103,4
195,28104,5
195,28105,4
195,28106,5
195,28107,3
195,28108,4
195,28109,4
195,28110,3
195,28111,4
195,28112,3
195,28113,4
195,28114,3
195,28115,5
195,28116,5
195,28117,4
195,28118,2
195,28119,4
195,28120,2
195,28121,5
195,28122,5
195,28123,1
195,28124,1
195,28125,5
195,28126,4
195,28127,5
195,28128,5
195,28129,5
195,28130,3
195,28131,4
195,28132,4
195,28133,3
195,28134,4
195,28135,5
195,28136,1
195,28137,4
195,28138,3
195,28139,4
195,28140,4
195,28141,5
195,28142,5
195,28143,4
195,28144,5
195,28145,4
195,28146,3
195,28147,3
195,28148,4
195,28149,3
195,28150,3
195,28151,4
195,28152,3
195,28153,1
195,28154,3
195,28155,4
195,28156,2
195,28157,3
195,28158,2
195,28159,4
195,28160,4
195,28161,4
195,28162,2
195,28163,4
195,28164,4
195,28165,4
195,28166,2
195,28167,3
195,28168,4
195,28169,2
195,28170,3
195,28171,4
195,28172,4
195,28173,3
195,28174,4
195,28175,3
195,28176,4
195,28177,3
195,28178,3
195,28179,2
195,28180,5
195,28181,3
195,28182,3
195,28183,4
195,28184,3
195,28185,3
195,28186,3
195,28187,4
195,28188,4
195,28189,4
195,28190,4
195,28191,3
195,28192,5
195,28193,4
195,28194,3
195,28195,5
195,28196,4
195,28197,2
195,28198,4
195,28199,3
195,28200,1
195,28201,5
195,28202,4
195,28203,4
195,28204,3
195,28205,4
195,28206,3
195,28207,4
195,28208,4
195,28209,4
195,28210,1
195,28211,1
195,28212,4
195,28213,3
195,28214,4
195,28215,5
195,28216,3
195,28217,1
195,28218,4
195,28219,3
195,28220,4
195,28221,1
195,28222,4
195,28223,3
195,28224,4
195,28225,4
195,28226,4
195,28227,4
195,28228,4
195,28229,4
195,28230,3
195,28231,4
195,28232,4
195,28233,4
195,28234,2
195,28235,4
195,28236,3
195,28237,3
195,28238,3
195,28239,3
195,28240,4
195,28241,3
195,28242,5
195,28243,4
195,28244,4
195,28245,3
195,28246,4
195,28247,5
195,28248,5
195,28249,1
195,28250,4
195,28251,3
195,28252,3
195,28253,3
195,28254,4
195,28255,4
195,28256,5
195,28257,4
195,28258,3
195,28259,5
195,28260,4
195,28261,3
195,28262,2
195,28263,3
195,28264,3
195,28265,4
195,28266,3
195,28267,4
195,28268,4
195,28269,3
195,28270,5
195,28271,1
195,28272,4
195,28273,3
195,28274,3
196,28275,4.5
196,28276,3.5
196,28277,3.5
196,28278,5
196,28279,5
196,28280,3.5
196,28281,5
196,28282,4.5
196,28283,4.5
196,28284,3
196,28285,3
196,28286,4
196,28287,3
196,28288,5
196,28289,3
196,28290,5
196,28291,3.5
196,28292,4
196,28293,3
196,28294,3
196,28295,4.5
196,28296,2
196,28297,4
196,28298,4
196,28299,4.5
196,28300,5
196,28301,4.5
196,28302,4
196,28303,2
196,28304,3.5
196,28305,4.5
196,28306,5
197,28307,3
197,28308,2
197,28309,3
197,28310,5
197,28311,5
197,28312,4
197,28313,3
197,28314,5
197,28315,5
197,28316,5
197,28317,2
197,28318,2
197,28319,4
197,28320,5
197,28321,5
197,28322,3
197,28323,5
197,28324,3
197,28325,4
197,28326,4
197,28327,3
197,28328,3
197,28329,5
197,28330,5
197,28331,3
197,28332,4
197,28333,4
197,28334,5
197,28335,3
197,28336,2
197,28337,4
197,28338,5
197,28339,5
197,28340,3
197,28341,4
198,28342,3
198,28343,4
198,28344,4
198,28345,5
198,28346,4
198,28347,5
198,28348,5
198,28349,5
198,28350,5
198,28351,1
198,28352,3
198,28353,4
198,28354,3
198,28355,4
198,28356,4
198,28357,4
198,28358,5
198,28359,5
198,28360,5
198,28361,4
198,28362,5
198,28363,5
198,28364,5
198,28365,4
198,28366,5
198,28367,5
198,28368,4
198,28369,3
198,28370,4
198,28371,4
198,28372,4
198,28373,3
198,28374,3
198,28375,1
198,28376,3
198,28377,3
198,28378,4
198,28379,3
198,28380,3
198,28381,3
198,28382,3
198,28383,4
198,28384,2
198,28385,4
198,28386,5
198,28387,4
198,28388,5
198,28389,5
198,28390,4
198,28391,3
198,28392,2
198,28393,5
198,28394,4
198,28395,3
198,28396,4
198,28397,5
198,28398,5
198,28399,5
198,28400,4
198,28401,3
198,28402,5
198,28403,5
198,28404,4
198,28405,2
198,28406,3
198,28407,3
198,28408,3
198,28409,5
198,28410,3
198,28411,5
198,28412,4
198,28413,3
198,28414,4
198,28415,3
198,28416,4
198,28417,5
198,28418,4
198,28419,4
198,28420,3
198,28421,4
198,28422,3
198,28423,5
198,28424,1
198,28425,5
198,28426,2
198,28427,4
198,28428,1
198,28429,4
198,28430,4
198,28431,4
198,28432,2
198,28433,5
198,28434,4
198,28435,4
198,28436,2
198,28437,1
198,28438,2
198,28439,3
198,28440,5
198,28441,5
198,28442,4
198,28443,4
198,28444,2
198,28445,4
198,28446,3
198,28447,3
198,28448,4
198,28449,2
198,28450,1
198,28451,3
198,28452,2
198,28453,3
198,28454,5
198,28455,3
198,28456,2
198,28457,5
198,28458,4
198,28459,4
198,28460,4
198,28461,4
198,28462,5
198,28463,3
198,28464,3
198,28465,3
198,28466,2
198,28467,2
198,28468,3
198,28469,5
198,28470,5
198,28471,1
198,28472,1
198,28473,4
198,28474,3
